1.000000000000000000e+00 -1.752510528387222211e-01 -1.208607501541195117e-02 2.458167344903213966e-02 1.877543022303026013e-02 5.180693816222011958e-03 1.050245997242430646e-02 1.408232036389759842e-02 1.777511365067522414e-02 1.581869581317318224e-02
1.100000000000000089e+00 1.534380309556354072e-01 6.464263652098121982e-02 -2.744161501325169394e-02 6.263317600892956416e-02 1.167029262511649207e-02 2.661206981055297405e-02 2.674446739666383119e-02 2.981748549171145055e-02 2.769116020039206344e-02
1.200000000000000178e+00 1.058695286288659221e-02 -2.679545272076436224e-03 1.285208832434356352e-02 4.556499991857084625e-02 4.689575886931288823e-02 3.671436434144905586e-02 4.060368680528351343e-02 4.255610728459873621e-02 4.268038268347407183e-02
1.300000000000000044e+00 -1.982421676170788294e-02 3.388765080376200667e-02 2.276908205180564609e-02 6.511834478009646821e-02 5.189675707009225314e-02 6.090327327328680374e-02 5.941528328936284548e-02 5.722808099461638293e-02 5.618611440151143749e-02
1.400000000000000133e+00 1.915872662398325765e-01 6.873480851949669013e-02 7.399377408969960712e-02 6.737323563874368648e-02 6.277265188724465150e-02 7.867224162741766336e-02 7.091268118401529430e-02 6.917040299167805106e-02 7.197031501589265523e-02
1.500000000000000000e+00 4.937693468195059748e-02 7.007435950715584783e-02 4.375506801715477179e-02 1.017662601894981506e-01 9.198407370007161132e-02 8.105231040961494160e-02 9.230976215703688703e-02 8.719344006128804114e-02 8.524882144772590042e-02
1.600000000000000089e+00 1.178808355723425100e-01 6.775938032241143882e-02 8.626352784399654583e-02 1.102062596495118479e-01 1.134167018800582710e-01 9.956703749653757207e-02 1.014253184220084564e-01 9.952624979752752732e-02 1.015473940420143911e-01
1.700000000000000178e+00 1.359713429136484297e-01 1.176552247843022647e-01 1.249882540016295090e-01 1.015059956715257394e-01 1.276200254007333890e-01 1.222464018652033579e-01 1.163667292458113178e-01 1.184048862967117532e-01 1.166892864491446691e-01
1.800000000000000044e+00 2.998687323605784827e-01 2.039803030198015510e-01 1.234024587892361691e-01 1.270954869589728253e-01 1.301376122007181779e-01 1.384072392951083141e-01 1.293629137284762476e-01 1.322995127532697601e-01 1.355713030374662842e-01
1.900000000000000133e+00 2.014067427902892782e-01 2.523842708244204425e-01 1.362033035960846516e-01 1.545741742905518412e-01 1.374337787005225353e-01 1.487388838455973861e-01 1.497945034541275922e-01 1.472378335520088954e-01 1.494181650640193648e-01
2.000000000000000000e+00 1.942195105922533693e-01 8.096496627767897636e-02 1.798214271375048745e-01 1.703649037104294495e-01 1.676779737468434839e-01 1.614647383073966880e-01 1.595662406485222340e-01 1.585895953409541537e-01 1.595740162964907893e-01
2.100000000000000089e+00 2.625407427986862219e-01 1.680538201108416063e-01 1.745697313213027124e-01 1.905235913220221788e-01 1.612605710562124983e-01 1.717245763307866380e-01 1.702206141592840782e-01 1.731572170885088413e-01 1.734931448454674063e-01
2.200000000000000178e+00 5.054695798656869132e-02 2.775556000870817996e-01 2.142321678878396640e-01 2.029351324140267476e-01 1.887598871118967292e-01 1.846484750324387525e-01 1.853989695610517852e-01 1.870773213218728526e-01 1.849983503911107330e-01
2.300000000000000266e+00 1.697269999270374363e-01 1.582724811708308699e-01 1.735018156942853551e-01 1.817045095372490093e-01 1.943457917594914874e-01 2.038874676280757470e-01 1.922872682990700577e-01 1.948821046492623943e-01 1.940005237344172850e-01
2.400000000000000355e+00 2.847269920760402973e-01 1.687305238052246581e-01 2.214122168283419734e-01 2.363113173113652321e-01 2.191552582496769097e-01 1.985425185664305703e-01 1.953826116351664310e-01 1.995580947276588413e-01 2.011753933126139426e-01
2.500000000000000000e+00 2.239678833611569719e-01 2.249880881082658990e-01 1.417123980112970361e-01 2.682779974431146464e-01 2.145401485975381994e-01 2.051172864135502594e-01 1.997692582010490436e-01 2.057753144288138047e-01 2.039656468809039613e-01
2.600000000000000089e+00 3.613479058383850528e-01 1.734449883360527911e-01 2.147195263965485656e-01 1.949642526772175644e-01 2.093434866734718569e-01 2.156986382233497257e-01 2.063333398290955745e-01 2.083676769164389819e-01 2.090132568765564192e-01
2.700000000000000178e+00 2.258346438407331236e-01 2.011825965839805497e-01 2.018486965556065826e-01 2.181037693655283050e-01 2.113011284395871214e-01 2.093130393933300137e-01 2.103707831545409412e-01 2.139740217238479125e-01 2.090088254212712771e-01
2.800000000000000266e+00 1.031983150141782407e-01 1.756498001240897333e-01 1.808895412529633318e-01 2.293233853070090478e-01 2.026831017162345483e-01 2.060006376431606501e-01 2.107283852479109321e-01 2.032138614444414237e-01 2.061493209713725072e-01
2.900000000000000355e+00 6.876411538321750005e-02 2.696859030633486087e-01 2.249920514901033730e-01 1.960565821361694994e-01 2.002903930905262364e-01 2.132281791640195934e-01 2.031331909571826022e-01 2.062547509834140591e-01 2.037402918138984942e-01
3.000000000000000000e+00 3.147577799391175213e-01 1.733998508057307264e-01 2.118346473188499612e-01 2.055011647685064669e-01 2.045496950576671802e-01 1.998624884173283156e-01 1.969579825817884267e-01 1.958248197117671008e-01 1.952161877980424509e-01
3.100000000000000089e+00 1.824952447901538877e-01 2.822048953396388837e-01 2.046882058660657311e-01 1.805726449754534724e-01 1.737876563511480954e-01 1.901759607296080457e-01 1.871794657696453090e-01 1.855933183975378709e-01 1.849777883560536906e-01
3.200000000000000178e+00 5.930679281877995757e-02 1.859854659416358968e-01 1.287350593824586054e-01 1.691696077392708109e-01 1.664206916588750473e-01 1.775344068606288239e-01 1.629297890907816515e-01 1.731696133211635125e-01 1.707672721556005302e-01
3.300000000000000266e+00 2.532107563630191516e-01 9.732084733629835227e-02 1.481190747037565703e-01 1.862610177052586580e-01 1.477394784072260658e-01 1.601675683624713964e-01 1.528340223480732230e-01 1.557783418006056242e-01 1.566441827726309799e-01
3.400000000000000355e+00 1.527769475483694017e-01 1.555969299503785208e-01 1.136819626147989315e-01 1.320363672798573751e-01 1.287663766394627762e-01 1.368906320336430171e-01 1.382382464657854748e-01 1.360302773331575898e-01 1.361016259876933754e-01
3.500000000000000000e+00 1.411624166641838318e-01 1.356246282641553058e-02 1.019109187082441470e-01 1.095682358867967054e-01 1.105826984994704720e-01 1.012092400162959149e-01 1.137611308225929541e-01 1.146305097069397066e-01 1.141468954178319617e-01
3.600000000000000089e+00 8.695527734856360602e-02 3.358088519626721558e-02 7.887485704336545667e-02 1.149309704927863884e-01 8.434615390092525811e-02 8.244705438524738139e-02 9.044804457997077107e-02 9.121890168107590902e-02 8.887632000906957319e-02
3.700000000000000178e+00 1.252010096849875409e-01 -8.225656774390516235e-02 2.200150272875307095e-02 7.926849524225595967e-02 4.834109369360321817e-02 5.915399484453644913e-02 6.321850310711633891e-02 6.267471658023776593e-02 6.060653444598088774e-02
3.800000000000000266e+00 9.270978900914647602e-02 1.330528036862074770e-01 3.702515034276984002e-02 3.877626329129105209e-02 3.787209817660396743e-02 3.924998975378275745e-02 3.039314317207043870e-02 3.322393767640885454e-02 3.037036679262499969e-02
3.900000000000000355e+00 -1.594956250599853798e-01 1.010552741830795555e-02 -6.633813306083430339e-02 -2.070477154383489060e-02 -6.422113981120194763e-03 -6.119062235089626350e-03 -2.742705276440791495e-03 -2.494022177794464300e-03 -1.998312364143734182e-03
4.000000000000000000e+00 -1.055514493930879566e-01 -5.794888382904312546e-02 -8.336207849333827913e-02 -4.032750696829212611e-02 -4.657507642063501985e-02 -4.243562450561468719e-02 -3.802541555745583834e-02 -3.781067323256027957e-02 -3.634242509658856118e-02
4.100000000000000533e+00 -1.614694496174539640e-01 -9.781657858378217663e-02 -1.133039227349868505e-01 -7.684077114824301724e-02 -6.234951335652243881e-02 -7.192683108921961443e-02 -7.746954652957964427e-02 -7.249154597732607175e-02 -7.535899986565434971e-02
4.200000000000000178e+00 2.445994381730540179e-02 -1.590580327123281013e-02 -1.319643058523014556e-01 -1.218891552354353647e-01 -9.119244722573127682e-02 -1.101275935510607346e-01 -1.193219072734010844e-01 -1.141136033390253851e-01 -1.167974739802329215e-01
4.299999999999999822e+00 -9.128893871559402851e-02 -1.691305289963076497e-01 -1.346698946726195834e-01 -1.899643605995680884e-01 -1.502736223771974078e-01 -1.492491678443538528e-01 -1.617914515837489131e-01 -1.576469050796541205e-01 -1.564380947939446598e-01
4.400000000000000355e+00 -3.358981860306179401e-01 -2.049836888509041777e-01 -1.771444891952071721e-01 -2.090531697350339890e-01 -2.014498953502086021e-01 -1.984651423942555559e-01 -2.006633780363218378e-01 -2.004771757283647093e-01 -2.002917214880826358e-01
4.500000000000000000e+00 -2.734997116624732216e-01 -2.526841434093754502e-01 -2.374879425499079877e-01 -2.643826403579217499e-01 -2.369802603144175734e-01 -2.431192859317540256e-01 -2.441426057831256879e-01 -2.427389855110687611e-01 -2.445943087001460348e-01
4.600000000000000533e+00 -7.863233491942100972e-02 -3.149514153860727417e-01 -2.713204436124329599e-01 -2.754681833485902454e-01 -2.869939143342490340e-01 -2.927621607540575321e-01 -2.890891428983561884e-01 -2.877028616800931249e-01 -2.895054979440009335e-01
4.700000000000000178e+00 -2.489082612131628403e-01 -2.894921717197446176e-01 -3.592538637860709927e-01 -3.392270066842316689e-01 -3.458774160420738930e-01 -3.298670541128125300e-01 -3.330105296265897796e-01 -3.339059543455332735e-01 -3.353765786312495889e-01
4.800000000000000711e+00 -3.866512627213212761e-01 -4.336588445387311586e-01 -4.466278783075198211e-01 -3.447680420420737857e-01 -3.941735733310584022e-01 -3.940703022707932601e-01 -3.792657676749752182e-01 -3.849581371011860931e-01 -3.824376508389179530e-01
4.900000000000000355e+00 -4.197952225429263939e-01 -3.700443975598962099e-01 -4.172776544781170993e-01 -4.334776064958324460e-01 -4.159227181688798791e-01 -4.244226245441783951e-01 -4.274967976585951623e-01 -4.324355191419542166e-01 -4.296239644551754222e-01
5.000000000000000000e+00 -5.038939560408981500e-01 -3.846986688842883306e-01 -4.873364974033840280e-01 -4.595303221357303625e-01 -4.835750487652947793e-01 -4.809028786721761817e-01 -4.723584558793291199e-01 -4.792764399254281216e-01 -4.774106328590319581e-01
5.100000000000000533e+00 -3.496195251799831816e-01 -4.399545545936690005e-01 -4.520537419487193342e-01 -5.239331898992163339e-01 -5.283671438277901533e-01 -5.234136725350181374e-01 -5.239057968627801598e-01 -5.221160394974005969e-01 -5.220782865485918967e-01
5.200000000000000178e+00 -4.926600040755207965e-01 -6.401584987879346267e-01 -5.814954241272902724e-01 -5.915781132221910044e-01 -5.567731534083654177e-01 -5.719648013849011337e-01 -5.701178830769654260e-01 -5.669840245893731367e-01 -5.678480781733199478e-01
5.300000000000000711e+00 -6.721082408100196304e-01 -6.935419909244362469e-01 -6.810009300934523058e-01 -6.241848830614403765e-01 -6.274135868613758271e-01 -6.196723307131781766e-01 -6.114008373223370763e-01 -6.164484628079294204e-01 -6.154308953117330061e-01
5.400000000000000355e+00 -6.114445006184944242e-01 -6.781086347366055422e-01 -6.713209736494771818e-01 -6.489406892249292014e-01 -6.500698426623550130e-01 -6.625997567059724869e-01 -6.597161174767326441e-01 -6.595401022414065784e-01 -6.580405595016972642e-01
5.500000000000000000e+00 -7.270285111729276606e-01 -7.379613395903291684e-01 -7.022340974727743212e-01 -7.162276122201204354e-01 -6.976950214697050789e-01 -6.921074993040479129e-01 -6.981156036676458010e-01 -7.002810689651611797e-01 -6.990583964217185198e-01
5.600000000000000533e+00 -8.624968818727589692e-01 -6.871969466418097472e-01 -6.935998561554214126e-01 -7.405120163854312931e-01 -7.177764827316427398e-01 -7.396785309983061607e-01 -7.446365242255872374e-01 -7.425986616107004279e-01 -7.412608805569399495e-01
5.700000000000000178e+00 -6.896418774853585454e-01 -8.264576761834286911e-01 -7.247960664250459040e-01 -7.844113402618695385e-01 -7.720041789756679762e-01 -7.765669754292860993e-01 -7.775779628569060575e-01 -7.804866156373563291e-01 -7.808007475958114174e-01
5.800000000000000711e+00 -1.025653515704642471e+00 -8.536066992338213755e-01 -7.709180620335815970e-01 -8.238172629242177525e-01 -8.139416166008373033e-01 -8.193995370202438178e-01 -8.199737596532453709e-01 -8.211439652778695919e-01 -8.166068041223907281e-01
5.900000000000000355e+00 -7.428834998197966222e-01 -8.444536299637295240e-01 -8.298606267539521131e-01 -8.482551873748658267e-01 -8.400021651750515517e-01 -8.531615040754343404e-01 -8.555231437286142659e-01 -8.507952384125515577e-01 -8.531508558933887931e-01
6.000000000000000000e+00 -8.158024670285838331e-01 -9.175885258357036056e-01 -8.676606930200551071e-01 -8.795922068078598777e-01 -8.741948611995994378e-01 -8.855538267650727713e-01 -8.827272371158588760e-01 -8.828083054775579530e-01 -8.855140853784607691e-01
6.100000000000000533e+00 -9.687965022042567265e-01 -8.499894148297644225e-01 -9.515977934771303604e-01 -8.859772334988263998e-01 -9.055095776617353431e-01 -9.132773197957715361e-01 -9.141794444766535577e-01 -9.137629632193640106e-01 -9.159204998492046501e-01
6.200000000000000178e+00 -1.098289498838737943e+00 -8.415643060170145962e-01 -9.124698802192028335e-01 -9.324467281907974359e-01 -9.531424399582985041e-01 -9.395888630946807041e-01 -9.488052679213784257e-01 -9.444480575825792146e-01 -9.414478098214038582e-01
6.300000000000000711e+00 -8.930163911180980518e-01 -9.674991488880411161e-01 -9.408292976790799678e-01 -9.916036897237446857e-01 -9.613654222680096950e-01 -9.604130606922248736e-01 -9.649211003575357548e-01 -9.643635345906026446e-01 -9.657840327099054267e-01
6.400000000000000355e+00 -9.089363064303076500e-01 -9.692137385075696443e-01 -9.833321710828135664e-01 -9.789233707029615372e-01 -1.005709808570878883e+00 -9.793139546739156875e-01 -9.850894880854482727e-01 -9.858087725169614179e-01 -9.868431592002757657e-01
6.500000000000000000e+00 -1.181766918921655751e+00 -9.584835036032767208e-01 -1.034745815349669806e+00 -1.012697846415626879e+00 -1.016088715430274680e+00 -1.009682219018781080e+00 -1.006153500288672564e+00 -1.005029691115354229e+00 -1.005383326733384486e+00
6.600000000000000533e+00 -1.195087588508801257e+00 -1.061208777331093867e+00 -9.958553000101659780e-01 -1.013129444745157093e+00 -1.026625256347775794e+00 -1.033923035679350066e+00 -1.017548160604544227e+00 -1.022778436749693265e+00 -1.022614290602957166e+00
6.700000000000000178e+00 -9.002856053370620337e-01 -1.042509492646757963e+00 -1.061997025337781508e+00 -9.922789821329989213e-01 -1.038886515986193304e+00 -1.029225638485218752e+00 -1.032324341243524124e+00 -1.034120554014217985e+00 -1.033460777916011430e+00
6.800000000000000711e+00 -1.110413953847233737e+00 -1.092153613721501992e+00 -1.087011334913771776e+00 -1.027872145006601956e+00 -1.058699948940936553e+00 -1.037672784726436870e+00 -1.042585100532970044e+00 -1.041534694540254380e+00 -1.041737294268529679e+00
6.900000000000000355e+00 -1.113293875144703016e+00 -1.028029938989983183e+00 -9.992717776739885593e-01 -1.042044266627121463e+00 -1.043066269762738640e+00 -1.061431670988008280e+00 -1.046629961319062385e+00 -1.045877785386428505e+00 -1.048283536919098147e+00
7.000000000000000000e+00 -1.070254155870147272e+00 -1.023689867204289339e+00 -1.136396963197249699e+00 -1.068008698624743902e+00 -1.085175719472964984e+00 -1.057674406666679445e+00 -1.056466113390453820e+00 -1.051680750356396521e+00 -1.052430207008879126e+00
7.100000000000000533e+00 -1.028720833294796799e+00 -9.958859103399262391e-01 -1.090253274436367992e+00 -1.055021837899951631e+00 -1.046955085229522853e+00 -1.048920788487892608e+00 -1.053144758574662054e+00 -1.054402161952357364e+00 -1.051318066040535237e+00
7.200000000000000178e+00 -1.080664028092348738e+00 -1.035311980676436150e+00 -1.071392480755741339e+00 -1.041426394134925104e+00 -1.047421270719975039e+00 -1.047189573536094764e+00 -1.050503585177563037e+00 -1.048711809845223053e+00 -1.050467147409140711e+00
7.300000000000000711e+00 -1.095691245526067004e+00 -9.339304463158806247e-01 -1.057596669927023836e+00 -1.082696158552194365e+00 -1.055228923685350706e+00 -1.040039299874983003e+00 -1.043761590160659392e+00 -1.044341073607166770e+00 -1.045783947234460554e+00
7.400000000000000355e+00 -1.175864664893961464e+00 -1.027854427971667484e+00 -1.014642412051715015e+00 -1.009207037945242025e+00 -1.036485547619307335e+00 -1.037016520584477464e+00 -1.034007622796325743e+00 -1.040361323122752868e+00 -1.039026223104359214e+00
7.500000000000000000e+00 -1.208296345143873296e+00 -1.183371462398037810e+00 -1.048073447201832709e+00 -1.012842135758506235e+00 -1.034296641117557813e+00 -1.027401320483220415e+00 -1.026998572438430735e+00 -1.024962438938744835e+00 -1.030349326766481610e+00
7.600000000000000533e+00 -1.144651519528237849e+00 -9.861766988718801974e-01 -1.055822970801213456e+00 -1.007060697200230281e+00 -1.011620559303551214e+00 -1.014778513303346230e+00 -1.012860478791732577e+00 -1.019294738722607008e+00 -1.017839131090631621e+00
7.700000000000000178e+00 -9.539363922267435347e-01 -9.297506070115048038e-01 -9.753412215027629228e-01 -9.978617557741670252e-01 -1.003596841854254684e+00 -1.004370834918542954e+00 -1.004994640135002282e+00 -1.007451004268706596e+00 -1.005488725089016322e+00
7.800000000000000711e+00 -1.041466892572088909e+00 -9.564319264420655387e-01 -9.577872442208413828e-01 -9.988704458820256704e-01 -9.975809638862050965e-01 -9.801655511092371986e-01 -9.923841970469841067e-01 -9.916634634483392219e-01 -9.917395062898507474e-01
7.900000000000000355e+00 -8.120066227198334818e-01 -9.834307939904306517e-01 -9.902163046335942242e-01 -9.690999356869576253e-01 -9.681995513945490517e-01 -9.713551505012449905e-01 -9.737184762180614017e-01 -9.733141437626537940e-01 -9.756224617589269732e-01
8.000000000000000000e+00 -1.024833929005505517e+00 -1.033891700220272103e+00 -9.494633920152820705e-01 -9.292159159979145322e-01 -9.526270046916689438e-01 -9.622725701061179970e-01 -9.528376331067025529e-01 -9.579628824837507217e-01 -9.588353594708599603e-01
8.099999999999999645e+00 -1.020541930823261945e+00 -9.568162621244316046e-01 -8.955489032966297280e-01 -9.405402010884976738e-01 -9.486225393169723796e-01 -9.478388827105257430e-01 -9.426427547053443101e-01 -9.414153129942601783e-01 -9.399005259433450554e-01
8.200000000000001066e+00 -9.997548578307819955e-01 -9.880233162702434235e-01 -9.480219317992977235e-01 -9.284385871347529129e-01 -9.178892986797785314e-01 -9.127317253294559007e-01 -9.208521729088398056e-01 -9.186313316793118799e-01 -9.238750556175067130e-01
8.300000000000000711e+00 -8.865455873956288313e-01 -8.525410056925801783e-01 -8.969479918310498956e-01 -8.779602415200852272e-01 -9.069287187866190703e-01 -9.089932920333331223e-01 -9.060551321809858782e-01 -9.065684322380508364e-01 -9.044526257175795614e-01
8.400000000000000355e+00 -8.596041889758427867e-01 -9.378978377085538387e-01 -9.423291377677394109e-01 -8.694675040885287975e-01 -8.809911845026106025e-01 -8.789030222771134770e-01 -8.891523406222509029e-01 -8.877166800876091779e-01 -8.863273786233376583e-01
8.500000000000000000e+00 -9.611644743455438622e-01 -8.701939243559928538e-01 -8.527020753894518634e-01 -8.870886537953549533e-01 -8.627012738346465648e-01 -8.674256930457371340e-01 -8.698366074093608624e-01 -8.684935014616030902e-01 -8.691853463089646015e-01
8.599999999999999645e+00 -8.125350336140835239e-01 -8.225234364729178127e-01 -8.742449876476960924e-01 -8.482414366031497677e-01 -8.493786737914482687e-01 -8.517040335287100472e-01 -8.502611653180186524e-01 -8.523394124580122577e-01 -8.512917170716370885e-01
8.700000000000001066e+00 -7.697432913613722061e-01 -7.815304413010738527e-01 -8.305204614416823450e-01 -8.129822482482605972e-01 -8.436290967706593369e-01 -8.286369117459119193e-01 -8.308915039083344389e-01 -8.359523065239079509e-01 -8.354915828056019844e-01
8.800000000000000711e+00 -8.534513150476135124e-01 -8.621473539883464099e-01 -8.060340360630366963e-01 -8.032278689047467335e-01 -8.121319422071787697e-01 -8.097791097434317020e-01 -8.139848020354647495e-01 -8.185635332483315318e-01 -8.205652045476883316e-01
8.900000000000000355e+00 -9.204318562152332683e-01 -7.672792876455919453e-01 -8.536340108035096463e-01 -8.248880853361686416e-01 -8.179923086298656054e-01 -8.147196730057437719e-01 -7.991934355990299998e-01 -8.098219702488976823e-01 -8.051515072658768091e-01
9.000000000000000000e+00 -8.438140894182842855e-01 -8.262571558628052371e-01 -8.018566965732651930e-01 -7.993054311208726004e-01 -7.912539590895840691e-01 -7.845936380775220265e-01 -7.904195276466540188e-01 -7.917252146603671603e-01 -7.935310069865383342e-01
9.099999999999999645e+00 -8.407377307126492338e-01 -9.110355551559935483e-01 -7.066120792717860422e-01 -8.063106960222735653e-01 -7.891532843324701174e-01 -7.834811437365013509e-01 -7.804910115515677482e-01 -7.814710795527716192e-01 -7.802106710113057009e-01
9.200000000000001066e+00 -6.167312627129805103e-01 -7.589271098824926787e-01 -7.365509788629617249e-01 -7.820460631627967896e-01 -7.664782193532859722e-01 -7.678620601481914720e-01 -7.710947229817549653e-01 -7.743734303322349355e-01 -7.729585806865391095e-01
9.300000000000000711e+00 -6.463640492815740934e-01 -7.860098943520847925e-01 -8.162620251327170617e-01 -7.625290806332367666e-01 -7.750892017917969667e-01 -7.643047814955568064e-01 -7.656688721603074343e-01 -7.628525381248991710e-01 -7.638440243654710526e-01
9.400000000000000355e+00 -6.546752324408829926e-01 -8.098472936401313049e-01 -7.891397920450630155e-01 -7.828691427447005413e-01 -7.585467209883689499e-01 -7.603952492735199797e-01 -7.620913858715245848e-01 -7.617157472325787326e-01 -7.612007655006030049e-01
9.500000000000000000e+00 -6.796150863409238241e-01 -8.232305052799313572e-01 -8.081497396106582798e-01 -7.681921445084479716e-01 -7.553559446051053561e-01 -7.528028352272543300e-01 -7.600063369137339819e-01 -7.559282603219656949e-01 -7.577494933936761434e-01
9.600000000000001421e+00 -6.210518836257208353e-01 -7.819728250320728824e-01 -7.852116741599425298e-01 -7.410625221288069664e-01 -7.492033138365945533e-01 -7.490021971537289547e-01 -7.577465067151905043e-01 -7.571117065115616773e-01 -7.578188137612553721e-01
9.700000000000001066e+00 -6.143798973920001627e-01 -7.428304465521676780e-01 -7.443699984017148052e-01 -7.257168779315074092e-01 -7.480458333376655000e-01 -7.482181449812922436e-01 -7.634237138014616786e-01 -7.620286495965076234e-01 -7.606619836322547901e-01
9.800000000000000711e+00 -6.139163297352154824e-01 -6.252560546630779870e-01 -7.479015106519560918e-01 -7.450455174484307275e-01 -7.693580412758322939e-01 -7.745980788458812771e-01 -7.648273780589621706e-01 -7.643356239747512992e-01 -7.654686339523449901e-01
9.900000000000000355e+00 -7.516605670561313790e-01 -6.878798927573275268e-01 -7.277300136989567347e-01 -7.687683078269839099e-01 -7.687126637102992266e-01 -7.733086636272422654e-01 -7.751292865963692602e-01 -7.721284999064813581e-01 -7.725252300061992150e-01
1.000000000000000000e+01 -8.565130384130321684e-01 -8.786990924620574628e-01 -7.971498286556544244e-01 -7.684997951885980116e-01 -7.722894102474939793e-01 -7.854308551482032108e-01 -7.788251118198941114e-01 -7.809731806297515178e-01 -7.828666677418688602e-01
